Date,Time,NOx(GT),PT08.S3(NOx),Temperature (C),Relative Humidity,Absolute Humidity,Datetime
2004-08-18,02:00:00,118.58132530120481,847.0,24.4,42.5,1.2854,2004-08-18 02:00:00
2004-08-18,03:00:00,114.57692307692308,890.0,23.0,46.2,1.2783,2004-08-18 03:00:00
2004-08-18,04:00:00,81.15361445783132,903.0,22.5,46.7,1.261,2004-08-18 04:00:00
2004-08-18,05:00:00,86.8018018018018,920.0,22.9,45.7,1.2621,2004-08-18 05:00:00
2004-08-18,06:00:00,125.69161676646706,870.0,23.8,41.8,1.2149,2004-08-18 06:00:00
2004-08-18,07:00:00,224.625748502994,708.0,24.4,42.6,1.2866,2004-08-18 07:00:00
2004-08-18,08:00:00,344.72340425531917,713.0,27.3,36.8,1.3189,2004-08-18 08:00:00
2004-08-18,09:00:00,361.3263473053892,840.0,29.6,35.4,1.4426,2004-08-18 09:00:00
2004-08-18,10:00:00,339.4970238095238,896.0,34.6,28.3,1.5338,2004-08-18 10:00:00
2004-08-18,11:00:00,306.3373134328358,810.0,33.1,32.6,1.6188,2004-08-18 11:00:00
2004-08-18,12:00:00,273.05970149253733,855.0,33.3,33.1,1.6642,2004-08-18 12:00:00
2004-08-18,13:00:00,253.2882882882883,850.0,34.6,30.1,1.6296,2004-08-18 13:00:00
2004-08-18,14:00:00,243.25225225225225,875.0,34.9,29.5,1.6275,2004-08-18 14:00:00
2004-08-18,15:00:00,238.64970059880238,810.0,35.6,28.5,1.6293,2004-08-18 15:00:00
2004-08-18,16:00:00,83.0,785.0,36.4,27.1,1.6226,2004-08-18 16:00:00
2004-08-18,17:00:00,94.0,735.0,36.8,26.2,1.5984,2004-08-18 17:00:00
2004-08-18,18:00:00,84.0,759.0,36.4,26.8,1.6038,2004-08-18 18:00:00
2004-08-18,19:00:00,90.0,733.0,33.3,32.8,1.6527,2004-08-18 19:00:00
2004-08-18,20:00:00,91.0,743.0,31.3,39.5,1.7798,2004-08-18 20:00:00
2004-08-18,21:00:00,70.0,738.0,29.9,44.7,1.8511,2004-08-18 21:00:00
2004-08-18,22:00:00,75.0,804.0,29.1,48.4,1.9186,2004-08-18 22:00:00
2004-08-18,23:00:00,72.0,769.0,28.0,52.9,1.964,2004-08-18 23:00:00
2004-08-19,00:00:00,59.0,800.0,27.7,53.0,1.9423,2004-08-19 00:00:00
2004-08-19,01:00:00,48.0,864.0,27.7,52.6,1.9202,2004-08-19 01:00:00
2004-08-19,02:00:00,41.0,1035.0,28.3,49.5,1.8782,2004-08-19 02:00:00
2004-08-19,03:00:00,114.57692307692308,1187.0,28.8,49.0,1.9112,2004-08-19 03:00:00
2004-08-19,04:00:00,11.0,1144.0,27.7,52.5,1.923,2004-08-19 04:00:00
2004-08-19,05:00:00,11.0,1077.0,27.5,53.0,1.9097,2004-08-19 05:00:00
2004-08-19,06:00:00,37.0,862.0,27.1,54.4,1.9168,2004-08-19 06:00:00
2004-08-19,07:00:00,72.0,725.0,27.6,52.1,1.8936,2004-08-19 07:00:00
2004-08-19,08:00:00,53.0,721.0,29.0,48.5,1.9133,2004-08-19 08:00:00
2004-08-19,09:00:00,31.0,803.0,31.0,42.9,1.8909,2004-08-19 09:00:00
2004-08-19,10:00:00,47.0,793.0,32.5,39.4,1.8982,2004-08-19 10:00:00
2004-08-19,11:00:00,33.0,830.0,36.9,30.9,1.8934,2004-08-19 11:00:00
2004-08-19,12:00:00,35.0,822.0,36.2,30.6,1.8105,2004-08-19 12:00:00
2004-08-19,13:00:00,32.0,858.0,37.7,27.7,1.778,2004-08-19 13:00:00
2004-08-19,14:00:00,23.0,852.0,37.1,27.2,1.6874,2004-08-19 14:00:00
2004-08-19,15:00:00,27.0,870.0,39.5,24.3,1.7216,2004-08-19 15:00:00
2004-08-19,16:00:00,32.0,813.0,39.9,23.8,1.7127,2004-08-19 16:00:00
2004-08-19,17:00:00,51.0,723.0,39.6,24.3,1.7255,2004-08-19 17:00:00
2004-08-19,18:00:00,46.0,735.0,37.2,29.1,1.8185,2004-08-19 18:00:00
2004-08-19,19:00:00,62.0,702.0,33.9,37.1,1.9264,2004-08-19 19:00:00
2004-08-19,20:00:00,65.0,722.0,31.6,43.6,1.9944,2004-08-19 20:00:00
2004-08-19,21:00:00,289.3690476190476,757.0,30.3,47.3,2.0034,2004-08-19 21:00:00
2004-08-19,22:00:00,219.32835820895522,723.0,29.8,49.1,2.0248,2004-08-19 22:00:00
2004-08-19,23:00:00,197.87761194029852,809.0,29.0,51.7,2.0375,2004-08-19 23:00:00
2004-08-20,00:00:00,190.41964285714286,810.0,28.5,52.1,2.0036,2004-08-20 00:00:00
2004-08-20,01:00:00,157.3323353293413,807.0,27.7,53.7,1.9661,2004-08-20 01:00:00
2004-08-20,02:00:00,118.58132530120481,859.0,27.4,53.5,1.9267,2004-08-20 02:00:00
2004-08-20,03:00:00,114.57692307692308,1206.0,28.5,48.7,1.872,2004-08-20 03:00:00
2004-08-20,04:00:00,81.15361445783132,1398.0,28.9,48.4,1.8982,2004-08-20 04:00:00
2004-08-20,05:00:00,86.8018018018018,1075.0,27.1,54.8,1.9309,2004-08-20 05:00:00
2004-08-20,06:00:00,125.69161676646706,873.0,26.1,59.0,1.9669,2004-08-20 06:00:00
2004-08-20,07:00:00,224.625748502994,683.0,26.7,58.0,2.0023,2004-08-20 07:00:00
2004-08-20,08:00:00,344.72340425531917,591.0,27.9,54.9,2.0353,2004-08-20 08:00:00
2004-08-20,09:00:00,361.3263473053892,701.0,29.7,50.5,2.0767,2004-08-20 09:00:00
2004-08-20,10:00:00,339.4970238095238,747.0,32.2,41.4,1.9624,2004-08-20 10:00:00
2004-08-20,11:00:00,306.3373134328358,777.0,35.6,32.2,1.8408,2004-08-20 11:00:00
2004-08-20,12:00:00,273.05970149253733,772.0,35.7,31.4,1.8025,2004-08-20 12:00:00
2004-08-20,13:00:00,253.2882882882883,919.0,35.5,34.9,1.9841,2004-08-20 13:00:00
2004-08-20,14:00:00,243.25225225225225,960.0,35.0,35.5,1.962,2004-08-20 14:00:00
2004-08-20,15:00:00,238.64970059880238,964.0,35.1,34.6,1.9255,2004-08-20 15:00:00
2004-08-20,16:00:00,261.36716417910446,876.0,36.8,30.5,1.8572,2004-08-20 16:00:00
2004-08-20,17:00:00,308.0385756676558,840.0,34.5,34.7,1.8667,2004-08-20 17:00:00
2004-08-20,18:00:00,350.6577380952381,845.0,33.0,38.1,1.8813,2004-08-20 18:00:00
2004-08-20,19:00:00,364.00296735905044,836.0,30.8,43.1,1.8761,2004-08-20 19:00:00
2004-08-20,20:00:00,349.0949554896142,767.0,29.1,46.9,1.8652,2004-08-20 20:00:00
2004-08-20,21:00:00,289.3690476190476,763.0,28.2,49.8,1.8795,2004-08-20 21:00:00
2004-08-20,22:00:00,219.32835820895522,717.0,27.5,50.4,1.823,2004-08-20 22:00:00
2004-08-20,23:00:00,197.87761194029852,767.0,27.3,49.1,1.7503,2004-08-20 23:00:00
2004-08-21,00:00:00,190.41964285714286,824.0,26.7,46.7,1.6121,2004-08-21 00:00:00
2004-08-21,01:00:00,157.3323353293413,863.0,26.0,45.0,1.4913,2004-08-21 01:00:00
2004-08-21,02:00:00,118.58132530120481,927.0,25.0,47.3,1.4771,2004-08-21 02:00:00
2004-08-21,03:00:00,114.57692307692308,1150.0,25.3,44.3,1.4032,2004-08-21 03:00:00
2004-08-21,04:00:00,81.15361445783132,1137.0,24.3,46.3,1.3857,2004-08-21 04:00:00
2004-08-21,05:00:00,86.8018018018018,1058.0,24.8,43.4,1.3347,2004-08-21 05:00:00
2004-08-21,06:00:00,125.69161676646706,1088.0,24.5,40.6,1.2327,2004-08-21 06:00:00
2004-08-21,07:00:00,224.625748502994,1017.0,25.7,36.9,1.1991,2004-08-21 07:00:00
2004-08-21,08:00:00,344.72340425531917,1061.0,26.8,35.0,1.2175,2004-08-21 08:00:00
2004-08-21,09:00:00,361.3263473053892,1131.0,28.0,34.9,1.3008,2004-08-21 09:00:00
2004-08-21,10:00:00,339.4970238095238,1031.0,29.0,34.1,1.3445,2004-08-21 10:00:00
2004-08-21,11:00:00,306.3373134328358,1086.0,30.4,30.8,1.3155,2004-08-21 11:00:00
2004-08-21,12:00:00,273.05970149253733,1113.0,32.4,26.3,1.2523,2004-08-21 12:00:00
2004-08-21,13:00:00,253.2882882882883,1120.0,31.0,28.9,1.277,2004-08-21 13:00:00
2004-08-21,14:00:00,243.25225225225225,1171.0,29.3,33.1,1.322,2004-08-21 14:00:00
2004-08-21,15:00:00,238.64970059880238,1142.0,26.9,35.2,1.2334,2004-08-21 15:00:00
2004-08-21,16:00:00,261.36716417910446,1023.0,28.1,34.2,1.2802,2004-08-21 16:00:00
2004-08-21,17:00:00,308.0385756676558,1060.0,28.5,29.4,1.1298,2004-08-21 17:00:00
2004-08-21,18:00:00,350.6577380952381,958.0,27.3,31.0,1.111,2004-08-21 18:00:00
2004-08-21,19:00:00,364.00296735905044,808.0,25.4,36.2,1.1562,2004-08-21 19:00:00
2004-08-21,20:00:00,349.0949554896142,831.0,24.6,38.0,1.158,2004-08-21 20:00:00
2004-08-21,21:00:00,289.3690476190476,941.0,24.3,41.6,1.2467,2004-08-21 21:00:00
2004-08-21,22:00:00,219.32835820895522,944.0,24.9,40.8,1.2696,2004-08-21 22:00:00
2004-08-21,23:00:00,197.87761194029852,878.0,23.8,44.7,1.3019,2004-08-21 23:00:00
2004-08-22,00:00:00,190.41964285714286,809.0,22.8,49.8,1.367,2004-08-22 00:00:00
2004-08-22,01:00:00,157.3323353293413,868.0,22.8,49.4,1.3568,2004-08-22 01:00:00
2004-08-22,02:00:00,118.58132530120481,868.0,20.9,57.4,1.4037,2004-08-22 02:00:00
2004-08-22,03:00:00,114.57692307692308,856.0,20.5,60.6,1.447,2004-08-22 03:00:00
2004-08-22,04:00:00,81.15361445783132,917.0,19.6,63.7,1.4396,2004-08-22 04:00:00
2004-08-22,05:00:00,86.8018018018018,935.0,19.4,64.5,1.4394,2004-08-22 05:00:00
2004-08-22,06:00:00,125.69161676646706,1038.0,18.6,67.4,1.4302,2004-08-22 06:00:00
2004-08-22,07:00:00,224.625748502994,936.0,19.6,63.7,1.4419,2004-08-22 07:00:00
2004-08-22,08:00:00,344.72340425531917,911.0,21.7,56.4,1.4496,2004-08-22 08:00:00
2004-08-22,09:00:00,361.3263473053892,830.0,25.2,47.4,1.4978,2004-08-22 09:00:00
2004-08-22,10:00:00,339.4970238095238,842.0,30.4,34.1,1.4577,2004-08-22 10:00:00
2004-08-22,11:00:00,306.3373134328358,899.0,33.4,25.1,1.2665,2004-08-22 11:00:00
2004-08-22,12:00:00,273.05970149253733,1009.0,35.5,18.2,1.0376,2004-08-22 12:00:00
2004-08-22,13:00:00,253.2882882882883,1286.0,35.1,15.7,0.8757,2004-08-22 13:00:00
2004-08-22,14:00:00,243.25225225225225,1326.0,33.3,17.1,0.8592,2004-08-22 14:00:00
2004-08-22,15:00:00,238.64970059880238,1224.0,36.6,11.8,0.7107,2004-08-22 15:00:00
2004-08-22,16:00:00,261.36716417910446,1212.0,38.3,10.0,0.6591,2004-08-22 16:00:00
2004-08-22,17:00:00,308.0385756676558,1163.0,37.3,10.9,0.6846,2004-08-22 17:00:00
2004-08-22,18:00:00,350.6577380952381,999.0,34.6,20.0,1.0817,2004-08-22 18:00:00
2004-08-22,19:00:00,364.00296735905044,851.0,30.4,28.2,1.204,2004-08-22 19:00:00
2004-08-22,20:00:00,349.0949554896142,782.0,28.1,34.3,1.2821,2004-08-22 20:00:00
2004-08-22,21:00:00,289.3690476190476,773.0,26.5,36.6,1.2484,2004-08-22 21:00:00
2004-08-22,22:00:00,219.32835820895522,826.0,25.7,38.5,1.2548,2004-08-22 22:00:00
2004-08-22,23:00:00,197.87761194029852,856.0,24.7,41.6,1.2751,2004-08-22 23:00:00
2004-08-23,00:00:00,190.41964285714286,817.0,23.6,45.4,1.3067,2004-08-23 00:00:00
2004-08-23,01:00:00,157.3323353293413,903.0,23.4,46.3,1.3134,2004-08-23 01:00:00
2004-08-23,02:00:00,118.58132530120481,995.0,21.6,51.6,1.3171,2004-08-23 02:00:00
2004-08-23,03:00:00,114.57692307692308,1065.0,21.2,53.3,1.328,2004-08-23 03:00:00
2004-08-23,04:00:00,81.15361445783132,1105.0,20.6,55.1,1.3237,2004-08-23 04:00:00
2004-08-23,05:00:00,86.8018018018018,1093.0,22.1,49.6,1.3022,2004-08-23 05:00:00
2004-08-23,06:00:00,125.69161676646706,997.0,21.1,51.6,1.2784,2004-08-23 06:00:00
2004-08-23,07:00:00,224.625748502994,810.0,21.8,48.6,1.2556,2004-08-23 07:00:00
2004-08-23,08:00:00,344.72340425531917,638.0,21.7,49.1,1.2602,2004-08-23 08:00:00
2004-08-23,09:00:00,111.0,702.0,25.3,41.7,1.3243,2004-08-23 09:00:00
2004-08-23,10:00:00,339.4970238095238,764.0,30.3,30.9,1.3096,2004-08-23 10:00:00
2004-08-23,11:00:00,86.0,822.0,32.9,24.9,1.2269,2004-08-23 11:00:00
2004-08-23,12:00:00,57.0,912.0,34.4,23.5,1.2541,2004-08-23 12:00:00
2004-08-23,13:00:00,39.0,955.0,34.3,22.5,1.1974,2004-08-23 13:00:00
2004-08-23,14:00:00,41.0,1005.0,33.4,21.6,1.0927,2004-08-23 14:00:00
2004-08-23,15:00:00,47.0,979.0,36.1,18.4,1.0827,2004-08-23 15:00:00
2004-08-23,16:00:00,45.0,979.0,37.3,15.4,0.9692,2004-08-23 16:00:00
2004-08-23,17:00:00,60.0,880.0,36.8,16.2,0.9922,2004-08-23 17:00:00
2004-08-23,18:00:00,51.0,856.0,34.9,20.9,1.1463,2004-08-23 18:00:00
2004-08-23,19:00:00,53.0,813.0,30.8,26.5,1.1603,2004-08-23 19:00:00
2004-08-23,20:00:00,72.0,758.0,28.9,28.3,1.1078,2004-08-23 20:00:00
2004-08-23,21:00:00,62.0,808.0,27.0,30.7,1.079,2004-08-23 21:00:00
2004-08-23,22:00:00,41.0,819.0,26.6,30.6,1.0459,2004-08-23 22:00:00
2004-08-23,23:00:00,32.0,845.0,26.0,33.1,1.0955,2004-08-23 23:00:00
2004-08-24,00:00:00,44.0,852.0,24.1,37.9,1.1204,2004-08-24 00:00:00
2004-08-24,01:00:00,29.0,844.0,22.2,43.1,1.1396,2004-08-24 01:00:00
2004-08-24,02:00:00,18.0,982.0,22.8,41.3,1.1284,2004-08-24 02:00:00
2004-08-24,03:00:00,114.57692307692308,1099.0,21.2,43.8,1.088,2004-08-24 03:00:00
2004-08-24,04:00:00,12.0,1181.0,21.7,42.6,1.0907,2004-08-24 04:00:00
2004-08-24,05:00:00,39.0,1057.0,20.2,47.1,1.1021,2004-08-24 05:00:00
2004-08-24,06:00:00,83.0,866.0,20.1,47.8,1.1093,2004-08-24 06:00:00
2004-08-24,07:00:00,149.0,725.0,20.6,45.5,1.0925,2004-08-24 07:00:00
2004-08-24,08:00:00,216.0,630.0,22.4,41.1,1.0979,2004-08-24 08:00:00
2004-08-24,09:00:00,153.0,714.0,25.0,36.6,1.143,2004-08-24 09:00:00
2004-08-24,10:00:00,177.0,714.0,29.9,26.2,1.0891,2004-08-24 10:00:00
2004-08-24,11:00:00,126.0,800.0,32.9,21.8,1.0714,2004-08-24 11:00:00
2004-08-24,12:00:00,96.0,787.0,35.0,17.9,0.99,2004-08-24 12:00:00
2004-08-24,13:00:00,92.0,875.0,34.6,18.2,0.9832,2004-08-24 13:00:00
2004-08-24,14:00:00,75.0,896.0,33.8,22.8,1.1781,2004-08-24 14:00:00
2004-08-24,15:00:00,109.0,770.0,36.3,19.5,1.1539,2004-08-24 15:00:00
2004-08-24,16:00:00,133.0,723.0,38.3,17.9,1.181,2004-08-24 16:00:00
2004-08-24,17:00:00,87.0,757.0,36.9,20.9,1.2864,2004-08-24 17:00:00
2004-08-24,18:00:00,80.0,728.0,33.9,30.0,1.56,2004-08-24 18:00:00
2004-08-24,19:00:00,70.0,737.0,29.8,43.4,1.7988,2004-08-24 19:00:00
2004-08-24,20:00:00,67.0,749.0,27.5,50.4,1.8274,2004-08-24 20:00:00
2004-08-24,21:00:00,66.0,740.0,27.5,50.4,1.8284,2004-08-24 21:00:00
2004-08-24,22:00:00,97.0,704.0,28.1,48.0,1.7933,2004-08-24 22:00:00
2004-08-24,23:00:00,90.0,677.0,26.9,49.6,1.7299,2004-08-24 23:00:00
2004-08-25,00:00:00,99.0,729.0,26.0,48.0,1.5899,2004-08-25 00:00:00
2004-08-25,01:00:00,71.0,756.0,24.9,50.6,1.5747,2004-08-25 01:00:00
2004-08-25,02:00:00,59.0,823.0,23.7,53.2,1.5418,2004-08-25 02:00:00
2004-08-25,03:00:00,114.57692307692308,1102.0,24.5,50.9,1.5416,2004-08-25 03:00:00
2004-08-25,04:00:00,26.0,908.0,22.9,56.1,1.5492,2004-08-25 04:00:00
2004-08-25,05:00:00,47.0,883.0,23.3,55.5,1.5636,2004-08-25 05:00:00
2004-08-25,06:00:00,108.0,784.0,23.6,54.2,1.5583,2004-08-25 06:00:00
2004-08-25,07:00:00,160.0,631.0,24.9,52.9,1.643,2004-08-25 07:00:00
2004-08-25,08:00:00,204.0,499.0,26.4,50.8,1.7166,2004-08-25 08:00:00
2004-08-25,09:00:00,193.0,557.0,28.1,47.4,1.7753,2004-08-25 09:00:00
2004-08-25,10:00:00,146.0,623.0,30.2,43.2,1.823,2004-08-25 10:00:00
2004-08-25,11:00:00,126.0,687.0,31.2,41.9,1.871,2004-08-25 11:00:00
2004-08-25,12:00:00,90.0,707.0,33.9,36.0,1.8692,2004-08-25 12:00:00
2004-08-25,13:00:00,84.0,736.0,33.9,34.1,1.7754,2004-08-25 13:00:00
2004-08-25,14:00:00,60.0,811.0,34.4,30.6,1.6402,2004-08-25 14:00:00
2004-08-25,15:00:00,66.0,808.0,35.3,28.5,1.6034,2004-08-25 15:00:00
2004-08-25,16:00:00,57.0,808.0,36.3,28.3,1.6851,2004-08-25 16:00:00
2004-08-25,17:00:00,71.0,733.0,35.3,29.4,1.6577,2004-08-25 17:00:00
2004-08-25,18:00:00,51.0,821.0,32.5,34.1,1.6453,2004-08-25 18:00:00
2004-08-25,19:00:00,49.0,793.0,29.1,42.1,1.6695,2004-08-25 19:00:00
2004-08-25,20:00:00,59.0,804.0,27.8,35.6,1.3116,2004-08-25 20:00:00
2004-08-25,21:00:00,66.0,853.0,27.0,30.0,1.0542,2004-08-25 21:00:00
2004-08-25,22:00:00,72.0,804.0,26.3,37.3,1.2555,2004-08-25 22:00:00
2004-08-25,23:00:00,89.0,792.0,25.2,40.8,1.2877,2004-08-25 23:00:00
2004-08-26,00:00:00,75.0,753.0,24.3,43.3,1.2973,2004-08-26 00:00:00
2004-08-26,01:00:00,38.0,879.0,23.3,45.3,1.2794,2004-08-26 01:00:00
2004-08-26,02:00:00,24.0,1048.0,24.1,44.0,1.3034,2004-08-26 02:00:00
2004-08-26,03:00:00,114.57692307692308,1122.0,23.8,44.8,1.3061,2004-08-26 03:00:00
2004-08-26,04:00:00,19.0,1189.0,23.0,47.7,1.3232,2004-08-26 04:00:00
2004-08-26,05:00:00,40.0,1070.0,23.7,46.7,1.3501,2004-08-26 05:00:00
2004-08-26,06:00:00,63.0,1066.5652173913043,23.61521739130435,46.97391304347826,1.350108695652174,2004-08-26 06:00:00
2004-08-26,07:00:00,121.0,1063.1304347826087,23.530434782608694,47.24782608695652,1.3501173913043478,2004-08-26 07:00:00
2004-08-26,08:00:00,143.0,1059.695652173913,23.445652173913043,47.52173913043479,1.350126086956522,2004-08-26 08:00:00
2004-08-26,09:00:00,104.0,1056.2608695652175,23.360869565217392,47.79565217391305,1.3501347826086958,2004-08-26 09:00:00
2004-08-26,10:00:00,111.0,1052.8260869565217,23.276086956521738,48.06956521739131,1.3501434782608697,2004-08-26 10:00:00
2004-08-26,11:00:00,83.0,1049.391304347826,23.191304347826087,48.34347826086957,1.3501521739130435,2004-08-26 11:00:00
2004-08-26,12:00:00,90.0,1045.9565217391305,23.106521739130436,48.61739130434783,1.3501608695652174,2004-08-26 12:00:00
2004-08-26,13:00:00,82.0,1042.5217391304348,23.02173913043478,48.891304347826086,1.3501695652173913,2004-08-26 13:00:00
2004-08-26,14:00:00,48.0,1039.0869565217392,22.93695652173913,49.16521739130435,1.3501782608695654,2004-08-26 14:00:00
2004-08-26,15:00:00,89.0,1035.6521739130435,22.85217391304348,49.43913043478261,1.3501869565217393,2004-08-26 15:00:00
2004-08-26,16:00:00,58.0,1032.2173913043478,22.767391304347825,49.71304347826087,1.3501956521739131,2004-08-26 16:00:00
2004-08-26,17:00:00,129.0,1028.7826086956522,22.682608695652174,49.98695652173913,1.350204347826087,2004-08-26 17:00:00
2004-08-26,18:00:00,103.0,1025.3478260869565,22.597826086956523,50.26086956521739,1.3502130434782609,2004-08-26 18:00:00
2004-08-26,19:00:00,115.0,1021.9130434782609,22.51304347826087,50.53478260869565,1.3502217391304348,2004-08-26 19:00:00
2004-08-26,20:00:00,108.0,1018.4782608695652,22.428260869565218,50.80869565217392,1.3502304347826088,2004-08-26 20:00:00
2004-08-26,21:00:00,60.0,1015.0434782608695,22.343478260869563,51.082608695652176,1.3502391304347827,2004-08-26 21:00:00
2004-08-26,22:00:00,68.0,1011.6086956521739,22.258695652173913,51.356521739130436,1.3502478260869566,2004-08-26 22:00:00
2004-08-26,23:00:00,36.0,1008.1739130434783,22.17391304347826,51.630434782608695,1.3502565217391305,2004-08-26 23:00:00
2004-08-27,00:00:00,81.0,1004.7391304347826,22.089130434782607,51.904347826086955,1.3502652173913043,2004-08-27 00:00:00
2004-08-27,01:00:00,91.0,1001.304347826087,22.004347826086956,52.17826086956522,1.3502739130434782,2004-08-27 01:00:00
2004-08-27,02:00:00,65.0,997.8695652173913,21.919565217391305,52.45217391304348,1.3502826086956523,2004-08-27 02:00:00
2004-08-27,03:00:00,114.57692307692308,994.4347826086956,21.83478260869565,52.72608695652174,1.3502913043478262,2004-08-27 03:00:00
2004-08-27,04:00:00,46.0,991.0,21.75,53.0,1.3503,2004-08-27 04:00:00
2004-08-27,05:00:00,71.0,987.5652173913044,21.66521739130435,53.27391304347826,1.350308695652174,2004-08-27 05:00:00
2004-08-27,06:00:00,92.0,984.1304347826087,21.580434782608695,53.54782608695652,1.3503173913043478,2004-08-27 06:00:00
2004-08-27,07:00:00,201.0,980.695652173913,21.495652173913044,53.82173913043478,1.350326086956522,2004-08-27 07:00:00
2004-08-27,08:00:00,169.0,977.2608695652174,21.410869565217393,54.095652173913045,1.3503347826086958,2004-08-27 08:00:00
2004-08-27,09:00:00,158.0,973.8260869565217,21.32608695652174,54.369565217391305,1.3503434782608696,2004-08-27 09:00:00
2004-08-27,10:00:00,147.0,970.3913043478261,21.241304347826087,54.643478260869564,1.3503521739130435,2004-08-27 10:00:00
2004-08-27,11:00:00,119.0,966.9565217391305,21.156521739130437,54.917391304347824,1.3503608695652174,2004-08-27 11:00:00
2004-08-27,12:00:00,114.0,963.5217391304348,21.071739130434782,55.19130434782608,1.3503695652173913,2004-08-27 12:00:00
2004-08-27,13:00:00,92.0,960.0869565217391,20.98695652173913,55.46521739130435,1.3503782608695654,2004-08-27 13:00:00
2004-08-27,14:00:00,82.0,956.6521739130435,20.902173913043477,55.73913043478261,1.3503869565217392,2004-08-27 14:00:00
2004-08-27,15:00:00,85.0,953.2173913043478,20.817391304347826,56.01304347826087,1.350395652173913,2004-08-27 15:00:00
2004-08-27,16:00:00,96.0,949.7826086956521,20.732608695652175,56.28695652173913,1.350404347826087,2004-08-27 16:00:00
2004-08-27,17:00:00,104.0,946.3478260869565,20.64782608695652,56.56086956521739,1.3504130434782609,2004-08-27 17:00:00
2004-08-27,18:00:00,101.0,942.9130434782609,20.56304347826087,56.83478260869565,1.3504217391304347,2004-08-27 18:00:00
2004-08-27,19:00:00,128.0,939.4782608695652,20.47826086956522,57.10869565217391,1.3504304347826088,2004-08-27 19:00:00
2004-08-27,20:00:00,147.0,936.0434782608695,20.393478260869564,57.38260869565217,1.3504391304347827,2004-08-27 20:00:00
2004-08-27,21:00:00,115.0,932.6086956521739,20.308695652173913,57.65652173913043,1.3504478260869566,2004-08-27 21:00:00
2004-08-27,22:00:00,97.0,929.1739130434783,20.223913043478262,57.93043478260869,1.3504565217391304,2004-08-27 22:00:00
2004-08-27,23:00:00,74.0,925.7391304347826,20.139130434782608,58.20434782608695,1.3504652173913043,2004-08-27 23:00:00
2004-08-28,00:00:00,50.0,922.304347826087,20.054347826086957,58.47826086956522,1.3504739130434782,2004-08-28 00:00:00
2004-08-28,01:00:00,41.0,918.8695652173913,19.969565217391306,58.75217391304348,1.3504826086956523,2004-08-28 01:00:00
2004-08-28,02:00:00,36.0,915.4347826086956,19.88478260869565,59.02608695652174,1.3504913043478262,2004-08-28 02:00:00
2004-08-28,03:00:00,114.57692307692308,912.0,19.8,59.3,1.3505,2004-08-28 03:00:00
2004-08-28,04:00:00,40.0,1015.0,20.0,59.3,1.3681,2004-08-28 04:00:00
2004-08-28,05:00:00,25.0,1145.0,22.5,48.6,1.3077,2004-08-28 05:00:00
2004-08-28,06:00:00,38.0,975.0,19.5,57.0,1.2739,2004-08-28 06:00:00
2004-08-28,07:00:00,38.0,921.0,19.6,56.1,1.2651,2004-08-28 07:00:00
2004-08-28,08:00:00,75.0,767.0,20.7,53.3,1.287,2004-08-28 08:00:00
2004-08-28,09:00:00,104.0,744.0,24.7,41.8,1.2839,2004-08-28 09:00:00
2004-08-28,10:00:00,134.0,733.0,29.9,30.5,1.2616,2004-08-28 10:00:00
2004-08-28,11:00:00,85.0,829.0,32.3,27.2,1.2933,2004-08-28 11:00:00
2004-08-28,12:00:00,30.0,828.0,34.3,24.5,1.3021,2004-08-28 12:00:00
2004-08-28,13:00:00,49.0,886.0,33.4,22.5,1.1398,2004-08-28 13:00:00
2004-08-28,14:00:00,243.25225225225225,1020.0,32.7,22.8,1.1069,2004-08-28 14:00:00
2004-08-28,15:00:00,238.64970059880238,953.0,34.5,20.5,1.1028,2004-08-28 15:00:00
2004-08-28,16:00:00,261.36716417910446,877.0,35.9,20.3,1.18,2004-08-28 16:00:00
2004-08-28,17:00:00,308.0385756676558,786.0,35.8,23.0,1.3323,2004-08-28 17:00:00
2004-08-28,18:00:00,350.6577380952381,775.0,33.5,29.0,1.4797,2004-08-28 18:00:00
2004-08-28,19:00:00,364.00296735905044,690.0,29.8,39.6,1.6324,2004-08-28 19:00:00
2004-08-28,20:00:00,349.0949554896142,727.0,27.9,43.1,1.6004,2004-08-28 20:00:00
2004-08-28,21:00:00,289.3690476190476,685.0,27.3,44.5,1.5885,2004-08-28 21:00:00
2004-08-28,22:00:00,219.32835820895522,697.0,26.0,47.6,1.5806,2004-08-28 22:00:00
2004-08-28,23:00:00,197.87761194029852,646.0,25.3,52.9,1.6765,2004-08-28 23:00:00
2004-08-29,00:00:00,190.41964285714286,714.0,24.5,56.3,1.7026,2004-08-29 00:00:00
2004-08-29,01:00:00,157.3323353293413,699.0,23.5,59.8,1.7141,2004-08-29 01:00:00
2004-08-29,02:00:00,118.58132530120481,711.0,22.6,62.6,1.6945,2004-08-29 02:00:00
2004-08-29,03:00:00,114.57692307692308,768.0,21.8,64.6,1.6721,2004-08-29 03:00:00
2004-08-29,04:00:00,81.15361445783132,809.0,21.0,66.9,1.6454,2004-08-29 04:00:00
2004-08-29,05:00:00,86.8018018018018,843.0,21.2,66.4,1.6468,2004-08-29 05:00:00
2004-08-29,06:00:00,125.69161676646706,897.0,21.0,66.5,1.6344,2004-08-29 06:00:00
2004-08-29,07:00:00,224.625748502994,947.0,21.3,64.1,1.6043,2004-08-29 07:00:00
